ID,Items,Stackability,Survival Obtainable,Peaceful Obtainable,Hunger,Saturation,Effect When Eaten,Is Weapon,Attack Speed,Attack Damage,Damage Per Second,Breaking Speed,Cooldown (in seconds),XP From Smelting,Obtainable By Smelting,Smeltable,Fuel Duration,Renewable
slime_ball,Slimeball,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
egg,Egg,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
compass,Compass,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
recovery_compass,Recovery Compass,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
fishing_rod,Fishing Rod,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
clock,Clock,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
spyglass,Spyglass,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glowstone_dust,Glowstone Dust,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cod,Raw Cod,64,Yes,Yes,2,0.4,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
salmon,Raw Salmon,64,Yes,Yes,2,0.4,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
tropical_fish,Tropical Fish,64,Yes,Yes,1,0.2,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pufferfish,Pufferfish,64,Yes,Yes,1,0.2,Hunger III for 15 seconds and Poison II for 60 seconds and Nausea for 15 seconds,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cooked_cod,Cooked Cod,64,Yes,Yes,5,6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
cooked_salmon,Cooked Salmon,64,Yes,Yes,6,9.6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
ink_sac,Ink Sac,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glow_ink_sac,Glow Ink Sac,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cocoa_beans,Cocoa Beans,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
white_dye,White Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
orange_dye,Orange Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
magenta_dye,Magenta Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_blue_dye,Light Blue Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
yellow_dye,Yellow Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lime_dye,Lime Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
pink_dye,Pink Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gray_dye,Gray Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_gray_dye,Light Gray Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cyan_dye,Cyan Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
purple_dye,Purple Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blue_dye,Blue Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
brown_dye,Brown Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
green_dye,Green Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
red_dye,Red Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
black_dye,Black Dye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bone_meal,Bone Meal,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bone,Bone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
sugar,Sugar,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cake,Cake,Unstackable,Yes,Yes,14,2.8,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
white_bed,White Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
orange_bed,Orange Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
magenta_bed,Magenta Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_blue_bed,Light Blue Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
yellow_bed,Yellow Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lime_bed,Lime Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pink_bed,Pink Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gray_bed,Gray Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_gray_bed,Light Gray Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cyan_bed,Cyan Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
purple_bed,Purple Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blue_bed,Blue Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
brown_bed,Brown Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
green_bed,Green Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
red_bed,Red Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
black_bed,Black Bed,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cookie,Cookie,64,Yes,Yes,2,0.4,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
filled_map,Map,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
shears,Shears,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,5,No,Non-Smeltable,No,No,None,Yes
,,,,,,,,,,,,,,,,,,
melon_slice,Melon Slice,64,Yes,Yes,2,1.2,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
dried_kelp,Dried Kelp,64,Yes,Yes,1,0.6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
pumpkin_seeds,Pumpkin Seeds,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
melon_seeds,Melon Seeds,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
beef,Raw Beef,64,Yes,Yes,3,1.8,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
cooked_beef,Steak,64,Yes,Yes,8,12.8,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
chicken,Raw Chicken,64,Yes,Yes,2,1.2,Hunger for 30 seconds (30% chance),No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
cooked_chicken,Cooked Chicken,64,Yes,Yes,6,7.2,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
rotten_flesh,Rotten Flesh,64,Yes,Yes,4,0.8,Hunger for 30 seconds (80% chance),No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
ender_pearl,Ender Pearl,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,1,Non-Smeltable,No,No,None,Yes
blaze_rod,Blaze Rod,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,120,Yes
ghast_tear,Ghast Tear,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gold_nugget,Gold Nugget,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
nether_wart,Nether Wart,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glass_bottle,Glass Bottle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
spider_eye,Spider Eye,64,Yes,Yes,2,3.2,Poison for 5 seconds,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
fermented_spider_eye,Fermented Spider Eye,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blaze_powder,Blaze Powder,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
magma_cream,Magma Cream,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
brewing_stand,Brewing Stand,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cauldron,Cauldron,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
ender_eye,Eye of Ender,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glistering_melon_slice,Glistering Melon Slice,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
experience_bottle,Bottle o' Enchanting,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
fire_charge,Fire Charge,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
writable_book,Book and Quill,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
written_book,Written Book,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
item_frame,Item Frame,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glow_item_frame,Glow Item Frame,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
flower_pot,Flower Pot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
carrot,Carrot,64,Yes,Yes,3,3.6,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
potato,Potato,64,Yes,Yes,1,0.6,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
baked_potato,Baked Potato,64,Yes,Yes,5,6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
poisonous_potato,Poisonous Potato,64,Yes,Yes,2,1.2,Poison for 5 seconds (60% chance),No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
map,Empty Map,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
golden_carrot,Golden Carrot,64,Yes,Yes,6,14.4,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
skeleton_skull,Skeleton Skull,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
wither_skeleton_skull,Wither Skeleton Skull,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
zombie_head,Zombie Head,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
creeper_head,Creeper Head,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
dragon_head,Dragon Head,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
nether_star,Nether Star,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pumpkin_pie,Pumpkin Pie,64,Yes,Yes,8,4.8,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
firework_rocket,Firework Rocket,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
firework_star,Firework Star,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
enchanted_book,Enchanted Book,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,All except Swift Sneak
nether_brick,Nether Brick,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
prismarine_shard,Prismarine Shard,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
prismarine_crystals,Prismarine Crystals,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
rabbit,Raw Rabbit,64,Yes,Yes,3,1.8,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
cooked_rabbit,Cooked Rabbit,64,Yes,Yes,5,6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
rabbit_stew,Rabbit Stew,Unstackable,Yes,Yes,10,12,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
rabbit_foot,Rabbit's Foot,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
rabbit_hide,Rabbit Hide,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
armor_stand,Armor Stand,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
iron_horse_armor,Iron Horse Armor,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,No
golden_horse_armor,Golden Horse Armor,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Blast Furnace,None,No
diamond_horse_armor,Diamond Horse Armor,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
leather_horse_armor,Leather Horse Armor,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lead,Lead,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
name_tag,Name Tag,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
mutton,Raw Mutton,64,Yes,Yes,2,1.2,None,No,4,1,4,1,No,0.35,No,With Smoker,None,Yes
cooked_mutton,Cooked Mutton,64,Yes,Yes,6,9.6,None,No,4,1,4,1,No,Non-Smeltable,With Smoker,No,None,Yes
white_banner,White Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
orange_banner,Orange Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
magenta_banner,Magenta Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
light_blue_banner,Light Blue Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
yellow_banner,Yellow Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
lime_banner,Lime Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
pink_banner,Pink Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
gray_banner,Gray Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
light_gray_banner,Light Gray Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
cyan_banner,Cyan Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
purple_banner,Purple Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
blue_banner,Blue Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
brown_banner,Brown Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
green_banner,Green Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
red_banner,Red Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
black_banner,Black Banner,16,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
end_crystal,End Crystal,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
chorus_fruit,Chorus Fruit,64,Yes,Yes,4,2.4,The player may be teleported randomly.,No,4,1,4,1,1,0.1,No,With Furnace Only,None,Yes
popped_chorus_fruit,Popped Chorus Fruit,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
beetroot,Beetroot,64,Yes,Yes,1,1.2,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
beetroot_seeds,Beetroot Seeds,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
beetroot_soup,Beetroot Soup,Unstackable,Yes,Yes,6,7.2,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
dragon_breath,Dragon's Breath,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
spectral_arrow,Spectral Arrow,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
shield,Shield,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,5,Non-Smeltable,No,No,None,Yes
totem_of_undying,Totem of Undying,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
shulker_shell,Shulker Shell,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
iron_nugget,Iron Nugget,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Blast Furnace,No,None,Yes
music_disc_13,13 Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_cat,Cat Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_blocks,Blocks Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_chirp,Chirp Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_far,Far Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_mall,Mall Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_mellohi,Mellohi Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_stal,Stal Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_strad,Strad Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_ward,Ward Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_11,11 Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_wait,Wait Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
music_disc_otherside,Otherside Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
music_disc_pigstep,Pigstep Disc,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
trident,Trident,Unstackable,Yes,Yes,None,None,Inedible,Yes,1.1,9,9.9,1,0.9,Non-Smeltable,No,No,None,Yes
phantom_membrane,Phantom Membrane,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
nautilus_shell,Nautilus Shell,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
heart_of_the_sea,Heart of the Sea,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
crossbow,Crossbow,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
suspicious_stew,Suspicious Stew,Unstackable,Yes,Yes,6,7.2,Regeneration or Jump Boost or Poison or Wither or Weakness or Blindness or Fire Resistance or Saturation or Night Vision ( for 3-11 seconds),No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
loom,Loom,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
flower_banner_pattern,Flower Charge Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
creeper_banner_pattern,Creeper Charge Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
skull_banner_pattern,Skull Charge Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
mojang_banner_pattern,Thing Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
globe_banner_pattern,Globe Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
piglin_banner_pattern,Snout Banner Pattern,Unstackable,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
composter,Composter,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
barrel,Barrel,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
smoker,Smoker,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blast_furnace,Blast Furnace,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cartography_table,Cartography Table,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
fletching_table,Fletching Table,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
grindstone,Grindstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
smithing_table,Smithing Table,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,15,Yes
stonecutter,Stonecutter,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bell,Bell,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lantern,Lantern,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
soul_lantern,Soul Lantern,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
sweet_berries,Sweet Berries,64,Yes,Yes,2,0.4,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
glow_berries,Glow Berries,64,Yes,Yes,2,0.4,None,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
campfire,Campfire,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
soul_campfire,Soul Campfire,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
shroomlight,Shroomlight,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
honeycomb,Honeycomb,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
bee_nest,Bee Nest,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
beehive,Beehive,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
honey_bottle,Honey Bottle,16,Yes,Yes,6,1.2,Clears Poison,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
honeycomb_block,Honeycomb Block,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lodestone,Lodestone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
crying_obsidian,Crying Obsidian,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blackstone,Blackstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blackstone_slab,Blackstone Slab,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blackstone_stairs,Blackstone Stairs,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gilded_blackstone,Gilded Blackstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
polished_blackstone,Polished Blackstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
polished_blackstone_slab,Polished Blackstone Slab,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
polished_blackstone_stairs,Polished Blackstone Stairs,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
chiseled_polished_blackstone,Chiseled Polished Blackstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
polished_blackstone_bricks,Polished Blackstone Bricks,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,0.1,No,With Furnace Only,None,Yes
polished_blackstone_brick_slab,Polished Blackstone Brick Slab,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
